sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
481,107,39,104,2,208,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
482,107,388,119,1,119,Shirt,Casual Slim Fit,L,red,113,78,"A red coloured, L sized, Casual Slim Fit Shirt",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
483,107,349,109,2,218,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
484,107,203,98,3,294,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
485,107,882,94,1,94,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
486,107,242,106,2,212,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt",127,58760,2021-01-11,2021-02-03,23.0,fulan 127,Prefer not to say,30,769 Gibson TrailApt. 359,3708,South Adam,Western Australia,Australia,Active,Adults
487,108,707,119,3,357,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
488,108,155,91,3,273,Shirt,Linen,XS,green,116,49,"A green coloured, XS sized, Linen Shirt",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
489,108,1193,105,3,315,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
490,108,505,102,1,102,Jacket,Windbreaker,XS,green,109,57,"A green coloured, XS sized, Windbreaker Jacket",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
491,108,1214,105,3,315,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
492,108,685,113,2,226,Jacket,Parka,XS,blue,119,67,"A blue coloured, XS sized, Parka Jacket",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
493,108,555,98,2,196,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
494,108,394,119,3,357,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt",935,52439,2021-03-07,2021-03-28,21.0,fulan 935,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,Active,Adults
495,109,248,95,3,285,Shirt,Polo,L,red,117,72,"A red coloured, L sized, Polo Shirt",554,12707,2021-04-06,2021-04-29,23.0,fulan 554,Prefer not to say,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,Active,Adults
496,109,1108,115,2,230,Trousers,Cropped,L,blue,99,45,"A blue coloured, L sized, Cropped Trousers",554,12707,2021-04-06,2021-04-29,23.0,fulan 554,Prefer not to say,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,Active,Adults
497,109,1072,93,1,93,Trousers,Joggers,M,blue,94,78,"A blue coloured, M sized, Joggers Trousers",554,12707,2021-04-06,2021-04-29,23.0,fulan 554,Prefer not to say,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,Active,Adults
498,109,586,100,1,100,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",554,12707,2021-04-06,2021-04-29,23.0,fulan 554,Prefer not to say,56,821 Isabella JunctionApt. 238,1928,New Benjaminborough,Tasmania,Australia,Active,Adults
499,110,687,113,2,226,Jacket,Parka,M,blue,119,54,"A blue coloured, M sized, Parka Jacket",607,15385,2021-09-02,2021-09-06,4.0,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,Adults
500,110,818,117,1,117,Jacket,Shearling,L,yellow,95,58,"A yellow coloured, L sized, Shearling Jacket",607,15385,2021-09-02,2021-09-06,4.0,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,Adults
501,110,891,94,1,94,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",607,15385,2021-09-02,2021-09-06,4.0,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,Adults
502,110,1144,102,1,102,Trousers,Cargo Pants,XL,blue,106,57,"A blue coloured, XL sized, Cargo Pants Trousers",607,15385,2021-09-02,2021-09-06,4.0,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,Adults
503,110,647,93,3,279,Jacket,Coach,m,green,115,63,"A green coloured, M sized, Coach Jacket",607,15385,2021-09-02,2021-09-06,4.0,fulan 607,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,Active,Adults
504,111,306,105,1,105,Shirt,Cuban Collar,S,indigo,93,41,"A indigo coloured, S sized, Cuban Collar Shirt",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
505,111,186,98,1,98,Shirt,Camp Collared,S,yellow,112,66,"A yellow coloured, S sized, Camp Collared Shirt",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
506,111,1056,93,2,186,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
507,111,1031,90,3,270,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
508,111,660,93,3,279,Jacket,Coach,XS,violet,115,58,"A violet coloured, XS sized, Coach Jacket",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
509,111,1091,115,1,115,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",794,34096,2021-03-30,2021-04-14,15.0,fulan 794,Prefer not to say,72,14 Clark PlazaSuite 716,9751,Port Anna,South Australia,Australia,Active,Seniors
510,112,401,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
511,112,1166,99,1,99,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
512,112,884,94,3,282,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
513,112,755,109,2,218,Jacket,Peacoat,XS,blue,102,48,"A blue coloured, XS sized, Peacoat Jacket",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
514,112,259,95,1,95,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
515,112,1245,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers",75,46956,2021-02-04,2021-02-17,13.0,fulan 75,Prefer not to say,75,96 Caitlin HillSuite 366,9777,Smythland,South Australia,Australia,Active,Seniors
516,113,760,109,3,327,Jacket,Peacoat,XS,indigo,102,45,"A indigo coloured, XS sized, Peacoat Jacket",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
517,113,1236,112,3,336,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
518,113,153,91,2,182,Shirt,Linen,L,yellow,116,72,"A yellow coloured, L sized, Linen Shirt",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
519,113,979,97,3,291,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
520,113,172,91,3,273,Shirt,Linen,M,violet,116,44,"A violet coloured, M sized, Linen Shirt",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
521,113,562,100,3,300,Jacket,Bomber,M,red,90,79,"A red coloured, M sized, Bomber Jacket",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
522,113,1030,90,2,180,Trousers,Relaxed Leg,XS,green,95,80,"A green coloured, XS sized, Relaxed Leg Trousers",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
523,113,90,118,2,236,Shirt,Flannel,XS,blue,96,62,"A blue coloured, XS sized, Flannel Shirt",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
524,113,533,98,1,98,Jacket,Leather,L,orange,113,78,"A orange coloured, L sized, Leather Jacket",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
525,113,640,93,1,93,Jacket,Coach,XS,yellow,115,52,"A yellow coloured, XS sized, Coach Jacket",565,49592,2021-03-19,2021-04-08,20.0,fulan 565,Prefer not to say,73,27 Kiara MeadowSuite 662,4126,Hamiltonport,Queensland,Australia,Active,Seniors
526,114,922,96,2,192,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
527,114,260,95,2,190,Shirt,Polo,XS,green,117,45,"A green coloured, XS sized, Polo Shirt",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
528,114,997,106,3,318,Trousers,Wool,M,green,111,41,"A green coloured, M sized, Wool Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
529,114,740,109,1,109,Jacket,Peacoat,XS,orange,102,78,"A orange coloured, XS sized, Peacoat Jacket",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
530,114,991,106,3,318,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
531,114,965,97,2,194,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
532,114,171,91,1,91,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",160,49686,2021-08-08,2021-09-02,25.0,fulan 160,Male,26,70 Phoenix DriveApt. 109,3950,Hicklebury,New South Wales,Australia,Active,Adults
533,115,249,95,3,285,Shirt,Polo,XL,red,117,76,"A red coloured, XL sized, Polo Shirt",492,12685,2021-04-11,2021-04-22,11.0,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,Adults
534,115,1196,105,1,105,Trousers,Pleated,S,orange,90,72,"A orange coloured, S sized, Pleated Trousers",492,12685,2021-04-11,2021-04-22,11.0,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,Adults
535,115,539,98,1,98,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket",492,12685,2021-04-11,2021-04-22,11.0,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,Adults
536,115,984,106,1,106,Trousers,Wool,XL,red,111,58,"A red coloured, XL sized, Wool Trousers",492,12685,2021-04-11,2021-04-22,11.0,fulan 492,Prefer not to say,62,046 Leah RidgeSuite 190,8954,Josephmouth,Queensland,Australia,Active,Adults
537,116,370,94,1,94,Shirt,Henley,XS,blue,92,61,"A blue coloured, XS sized, Henley Shirt",510,15397,2021-04-25,2021-05-20,25.0,fulan 510,Prefer not to say,67,2684 Tillman ParadeApt. 492,7867,Alexandramouth,New South Wales,Australia,Active,Seniors
538,116,621,112,2,224,Jacket,Cardigan,S,indigo,118,61,"A indigo coloured, S sized, Cardigan Jacket",510,15397,2021-04-25,2021-05-20,25.0,fulan 510,Prefer not to say,67,2684 Tillman ParadeApt. 492,7867,Alexandramouth,New South Wales,Australia,Active,Seniors
539,117,405,119,2,238,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
540,117,765,109,1,109,Jacket,Peacoat,XS,violet,102,54,"A violet coloured, XS sized, Peacoat Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
541,117,890,94,3,282,Trousers,Cords,XS,green,113,50,"A green coloured, XS sized, Cords Trousers",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
542,117,532,98,1,98,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
543,117,462,118,3,354,Jacket,Puffer,M,orange,110,61,"A orange coloured, M sized, Puffer Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
544,117,522,102,1,102,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",971,58134,2021-01-08,2021-01-23,15.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
545,118,360,94,1,94,Shirt,Henley,XS,yellow,92,42,"A yellow coloured, XS sized, Henley Shirt",639,37950,2021-02-20,2021-02-22,2.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,Adults
546,118,99,118,1,118,Shirt,Flannel,XL,indigo,96,57,"A indigo coloured, XL sized, Flannel Shirt",639,37950,2021-02-20,2021-02-22,2.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,Adults
547,118,110,92,1,92,Shirt,Denim,XS,orange,115,45,"A orange coloured, XS sized, Denim Shirt",639,37950,2021-02-20,2021-02-22,2.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,Adults
548,118,603,112,2,224,Jacket,Cardigan,L,orange,118,79,"A orange coloured, L sized, Cardigan Jacket",639,37950,2021-02-20,2021-02-22,2.0,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,Adults
549,119,551,98,2,196,Jacket,Leather,S,indigo,113,40,"A indigo coloured, S sized, Leather Jacket",545,19955,2021-04-29,2021-05-06,7.0,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,Adults
550,119,911,96,1,96,Trousers,Drawstring,S,red,104,64,"A red coloured, S sized, Drawstring Trousers",545,19955,2021-04-29,2021-05-06,7.0,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,Adults
551,119,66,104,1,104,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt",545,19955,2021-04-29,2021-05-06,7.0,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,Adults
552,119,63,104,1,104,Shirt,Dress,L,indigo,119,71,"A indigo coloured, L sized, Dress Shirt",545,19955,2021-04-29,2021-05-06,7.0,fulan 545,Prefer not to say,59,27 Hermann ManorSuite 124,8864,Durgantown,Queensland,Australia,Active,Adults
553,120,1231,112,1,112,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
554,120,340,109,2,218,Shirt,Mandarin Collar,XS,indigo,108,80,"A indigo coloured, XS sized, Mandarin Collar Shirt",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
555,120,881,94,2,188,Trousers,Cords,S,orange,113,59,"A orange coloured, S sized, Cords Trousers",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
556,120,560,100,1,100,Jacket,Bomber,XS,red,90,76,"A red coloured, XS sized, Bomber Jacket",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
557,120,11,96,2,192,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
558,120,395,119,3,357,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",585,53001,2021-06-09,2021-06-14,5.0,fulan 585,Prefer not to say,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,Active,Youth
559,121,920,96,2,192,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",549,27436,2021-04-21,2021-04-23,2.0,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,Adults
560,121,58,104,1,104,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt",549,27436,2021-04-21,2021-04-23,2.0,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,Adults
561,121,568,100,2,200,Jacket,Bomber,L,orange,90,71,"A orange coloured, L sized, Bomber Jacket",549,27436,2021-04-21,2021-04-23,2.0,fulan 549,Male,50,667 Feil RidgeSuite 935,1919,Gleasonburgh,Northern Territory,Australia,Active,Adults
